"Ticker","Date","Open","High","Low","Close","Volume","TWAP-Open","TWAP-High","TWAP-Low","TWAP-Close","SMA-50","SMA-200","LWMA-15","LWMA-50"
"FB","2012-08-24","19.52","19.68","19.25","19.409","29622200.0","27.53836","28.11078","26.72369","27.26648","26.47762","0","19.96513","23.80054"
"FB","2012-08-23","19.5","19.73","19.36","19.44","32813700.0","27.65628","28.23476","26.8336","27.38203","26.65524","0","20.10081","24.0847"
"FB","2012-08-22","19.36","19.53","18.96","19.439","49892200.0","27.77801","28.3617","26.94515","27.50056","26.81184","0","20.23761","24.3738"
"FB","2012-08-21","19.58","19.98","19.09","19.159","70640600.0","27.90556","28.49551","27.06613","27.62271","26.97106","0","20.38654","24.66917"
"FB","2012-08-20","19.05","20.13","18.75","20.011","101186600.0","28.03365","28.62652","27.18884","27.75292","27.12798","0","20.59173","24.98168"
"FB","2012-08-17","20.005","20.08","19.0","19.05","129293400.0","28.17402","28.75928","27.3207","27.87389","27.26976","0","20.71658","25.26634"
"FB","2012-08-16","20.44","20.48","19.69","19.87","157565300.0","28.30368","28.89704","27.45278","28.01395","27.41496","0","21.00035","25.59437"
"FB","2012-08-15","20.64","21.41","20.4","21.2","47861100.0","28.43052","29.0328","27.57798","28.1453","27.55376","0","21.23974","25.8957"
"FB","2012-08-14","21.41","21.6","20.25","20.38","39308800.0","28.55823","29.15777","27.69565","28.25916","27.64714","0","21.38072","26.14853"
"FB","2012-08-13","22.15","22.45","21.4","21.6","24973100.0","28.67737","29.28373","27.81975","28.39048","27.77754","0","21.69144","26.43863"
"FB","2012-08-10","21.41","21.82","21.13","21.807","25794700.0","28.788","29.39956","27.92856","28.50557","27.89994","0","21.90925","26.68568"
"FB","2012-08-09","20.75","21.17","20.61","21.01","15610700.0","28.91521","29.53024","28.04577","28.62107","28.0558","0","22.15913","26.93073"
"FB","2012-08-08","20.71","21.15","20.22","20.72","29537400.0","29.05846","29.67691","28.17623","28.75459","28.1994","0","22.57521","27.21267"
"FB","2012-08-07","22.2","22.45","20.5","20.72","36782900.0","29.20754","29.82917","28.3183","28.89807","28.3618","0","23.09746","27.51235"
"FB","2012-08-06","21.39","22.15","21.3","21.92","27778900.0","29.33495","29.96334","28.46045","29.04676","28.5856","0","23.68113","27.8208"
"FB","2012-08-03","20.36","22.16","19.9","21.09","80647000.0","29.48207","30.10803","28.59305","29.17874","28.8078","0","24.1675","28.09091"
"FB","2012-08-02","20.77","20.84","19.82","20.04","56374500.0","29.65419","30.258","28.75707","29.33135","29.026","0","24.83788","28.40213"
"FB","2012-08-01","21.5","21.58","20.84","20.88","44604400.0","29.82504","30.43911","28.92894","29.51003","29.2452","0","25.72925","28.76312"
"FB","2012-07-31","23.37","23.37","21.61","21.71","56179400.0","29.98827","30.61282","29.08755","29.67925","29.5082","0","26.59971","29.10148"
"FB","2012-07-30","23.995","24.04","23.03","23.15","29285900.0","30.12064","30.75768","29.2371","29.83864","29.83864","0","27.44775","29.42025"
"FB","2012-07-27","23.19","24.54","22.28","23.705","123102300.0","30.24565","30.89477","29.36377","29.97514","0","0","28.19096","0"
"FB","2012-07-26","27.75","28.23","26.73","26.845","64597400.0","30.39265","31.02716","29.51135","30.10577","0","0","28.93167","0"
"FB","2012-07-25","28.39","29.49","28.08","29.34","17230200.0","30.44887","31.08668","29.57053","30.17514","0","0","29.31842","0"
"FB","2012-07-24","28.82","29.45","28.1","28.45","11539800.0","30.49363","31.12139","29.60293","30.1933","0","0","29.40879","0"
"FB","2012-07-23","28.12","29.0","28.01","28.75","12390700.0","30.53082","31.15853","29.63633","30.23204","0","0","29.62976","0"
"FB","2012-07-20","29.0","29.47","28.72","28.76","11869100.0","30.58561","31.20759","29.67329","30.26572","0","0","29.83277","0"
"FB","2012-07-19","29.41","29.5","28.63","29.0","13685100.0","30.62249","31.248","29.69546","30.30074","0","0","30.05619","0"
"FB","2012-07-18","28.31","29.29","28.15","29.11","16841800.0","30.65136","31.28961","29.72083","30.33171","0","0","30.27653","0"
"FB","2012-07-17","28.48","28.59","27.15","28.09","30438600.0","30.70846","31.33839","29.75914","30.36151","0","0","30.51638","0"
"FB","2012-07-16","30.5","30.5","28.21","28.245","24672100.0","30.76417","31.40709","29.82437","30.4183","0","0","30.9168","0"
"FB","2012-07-13","31.04","31.07","30.56","30.72","8108300.0","30.77095","31.43035","29.86577","30.47402","0","0","31.33789","0"
"FB","2012-07-12","30.7","31.4","30.6","30.81","11300700.0","30.76387","31.43984","29.8475","30.46755","0","0","31.45894","0"
"FB","2012-07-11","31.48","31.56","30.55","30.97","13030300.0","30.76559","31.44091","29.82716","30.45829","0","0","31.57533","0"
"FB","2012-07-10","32.43","32.48","31.1599","31.47","14269500.0","30.74575","31.43761","29.80708","30.44408","0","0","31.67955","0"
"FB","2012-07-09","32.1","32.88","31.99","32.17","17785200.0","30.69763","31.40782","29.76843","30.41477","0","0","31.72078","0"
"FB","2012-07-06","31.44","31.9","31.26","31.73","10945600.0","30.65638","31.36452","29.70309","30.36314","0","0","31.65653","0"
"FB","2012-07-05","31.32","31.625","31.02","31.47","10032100.0","30.63264","31.3483","29.65591","30.32172","0","0","31.61863","0"
"FB","2012-07-03","30.91","31.44","30.8","31.2","8763600.0","30.61116","31.33965","29.61328","30.28584","0","0","31.57822","0"
"FB","2012-07-02","31.25","31.73","30.55","30.771","14122000.0","30.60152","31.33641","29.575","30.25635","0","0","31.53989","0"
"FB","2012-06-29","31.92","31.99","30.76","31.095","19526900.0","30.5799","31.32329","29.5425","30.23919","0","0","31.52381","0"
"FB","2012-06-28","31.96","32.19","30.9","31.36","17713300.0","30.53369","31.3003","29.50052","30.20968","0","0","31.43393","0"
"FB","2012-06-27","32.46","32.9","31.9","32.23","28568000.0","30.48275","31.26853","29.45054","30.1686","0","0","31.26885","0"
"FB","2012-06-26","32.69","33.44","32.5","33.1","24858700.0","30.40952","31.2081","29.35981","30.09225","0","0","30.94985","0"
"FB","2012-06-25","32.86","33.02","31.55","32.06","24352900.0","30.32181","31.12226","29.23904","29.97657","0","0","30.46184","0"
"FB","2012-06-22","32.41","33.45","32.06","33.05","74834000.0","30.22028","31.04635","29.1466","29.89323","0","0","30.06083","0"
"FB","2012-06-21","31.67","32.5","31.51","31.84","21875300.0","30.12904","30.9462","29.02521","29.7617","0","0","29.49166","0"
"FB","2012-06-20","31.92","31.9288","31.15","31.6","15553600.0","30.06204","30.87864","28.91717","29.67134","0","0","29.05507","0"
"FB","2012-06-19","31.535","32.18","30.7","31.911","30849000.0","29.97759","30.83091","28.81568","29.58367","0","0","28.62006","0"
"FB","2012-06-18","29.955","32.08","29.41","31.41","42978900.0","29.90343","30.76667","28.72595","29.47285","0","0","28.12058","0"
"FB","2012-06-15","28.505","30.1","28.35","30.014","43563800.0","29.90085","30.701","28.69175","29.37599","0","0","27.6879","0"
"FB","2012-06-14","27.65","28.32","27.38","28.29","16855000.0","29.97432","30.73263","28.70974","29.34241","0","0","27.45485","0"
"FB","2012-06-13","27.66","28.1","27.1","27.27","17102800.0","30.10344","30.86667","28.78361","29.40088","0","0","27.46822","0"
"FB","2012-06-12","27.48","27.77","26.96","27.4","15816800.0","30.24718","31.02941","28.88265","29.52622","0","0","27.64017","0"
"FB","2012-06-11","27.18","28.07","26.835","27.005","28219600.0","30.42012","31.23312","29.00281","29.65911","0","0","27.85112","0"
"FB","2012-06-08","26.55","27.76","26.44","27.1","38034000.0","30.63613","31.444","29.14733","29.83605","0","0","28.205","0"
"FB","2012-06-07","27.0","27.35","26.15","26.31","26159500.0","30.928","31.70714","29.34071","30.03149","0","0","0","0"
"FB","2012-06-06","26.07","27.17","25.52","26.81","61489200.0","31.23015","32.04231","29.58615","30.31775","0","0","0","0"
"FB","2012-06-05","26.7","27.76","25.75","25.869","42473400.0","31.66017","32.44833","29.925","30.61007","0","0","0","0"
"FB","2012-06-04","27.2","27.65","26.44","26.9","35230300.0","32.11109","32.87455","30.30455","31.04107","0","0","0","0"
"FB","2012-06-01","28.892","29.15","27.39","27.72","41855500.0","32.6022","33.397","30.691","31.45518","0","0","0","0"
"FB","2012-05-31","28.545","29.67","26.83","29.6","111639200.0","33.01444","33.86889","31.05778","31.8702","0","0","0","0"
"FB","2012-05-30","28.695","29.55","27.86","28.19","57267900.0","33.57312","34.39375","31.58625","32.15398","0","0","0","0"
"FB","2012-05-29","31.48","31.69","28.65","28.84","78063400.0","34.27","35.08571","32.11857","32.72026","0","0","0","0"
"FB","2012-05-25","32.9","32.95","31.11","31.91","37149800.0","34.735","35.65167","32.69667","33.36697","0","0","0","0"
"FB","2012-05-24","32.95","33.21","31.77","33.03","50237200.0","35.102","36.192","33.014","33.65836","0","0","0","0"
"FB","2012-05-23","31.37","32.5","31.36","32.0","73600000.0","35.64","36.9375","33.325","33.81545","0","0","0","0"
"FB","2012-05-22","32.61","33.59","30.94","31.0","101786600.0","37.06333","38.41667","33.98","34.4206","0","0","0","0"
"FB","2012-05-21","36.53","36.66","33.0","34.03","168192700.0","39.29","40.83","35.5","36.1309","0","0","0","0"
"FB","2012-05-18","42.05","45.0","38.0","38.2318","573576400.0","42.05","45","38","38.2318","0","0","0","0"
